"SYMBOL","СTO_1","СTO_2","СTO_3","СTO_4","СTO_5","СTO_6","СTO_7","СTO_8","СTO_9","СTO_10"
"FKRP",817.925856171872,756.145611515131,789.733205839516,729.774895862733,714.392524379066,799.501021239903,646.81635951178,733.400631232439,692.171249939727,759.410016876097
"FKTN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FLAD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FLCN",2943.5965892445,3553.35660116699,3458.28575080793,2901.13232016364,3035.78404646121,3010.1735976858,3223.57796516262,3593.32443194048,3169.24443485044,3593.13919339573
"FLI1",877.100668050472,826.912149507111,1090.84517364912,1120.7220050611,1056.65291211413,857.208921024646,1342.17143904642,1081.54797780866,989.998110310786,785.172170307692
"FLII",9856.6206959703,11147.4019814261,8603.42080345625,7686.4517151209,10343.8473717865,10888.3084311192,10226.5424358718,10079.8455594912,8732.29850200127,11217.7239080042
"FLNA",70359.9069192542,68313.7813701089,33114.670330066,34261.0912691401,51758.5796969947,49787.2613099882,39015.3880881004,57375.9526196949,52395.1485829506,44647.4079137239
"FLNB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FLNC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FLOT2",13722.2074203561,10971.8000323388,11898.3564156736,7658.45102852654,18937.7767981561,18486.6501625136,10314.6095556976,11506.4144779546,8981.82826272016,9999.69827638742
"FLT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FLT3LG",388.431345943159,394.365671030458,411.896369911352,407.71796559413,338.971219747232,532.320420974514,416.944824202295,500.899202136311,394.885101556584,373.760721011465
"FLT4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FLVCR1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FLVCR2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FLYWCH1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FLYWCH2",823.611991420397,617.457218837502,703.581826765204,912.454426347774,611.851128882862,824.675103157094,632.144950845062,655.056632829838,755.518170830072,1054.6820639901
"FMN1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNL1",2097.12537746445,1810.96979900716,2055.98753329113,1875.11858370113,2021.66057453146,2831.34969124956,1514.40761754839,1899.89252147585,1759.96169153007,1738.95811356582
"FMNL2",2815.91249164135,3474.93640211064,2389.06514012777,2544.24643320836,4034.29806378092,2089.57937486435,3186.98334252271,2767.02285341406,2350.01867137668,1453.59539553729
"FMNL3",1704.17964016738,1363.45246223021,1711.20178297584,1450.30839396123,1821.27495687458,1649.2704982071,1688.45271125609,1485.75589627261,2063.15075649808,1621.21065504116
"FMO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMO4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMO5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMR1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FN1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FN3K",1752.31535395579,1328.23309950356,1720.83880753036,1522.39404156462,1658.0101719893,2665.62469387064,1596.6722413204,1524.78419703351,1158.22357074456,1995.15869958275
"FN3KRP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNBP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNBP1L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNBP4",4374.90704937548,5948.85024453514,4545.31958901624,4480.64080829599,5156.36163391324,3745.96143967828,4093.20230386404,5270.34363903513,6349.98600624469,4959.55607274634
"FNDC3A",2782.6239490287,3374.74720529933,2756.79578686224,2037.43797614761,2772.96960072858,1981.76280885632,2472.71831914973,3059.19197593348,3415.16970503462,1815.74983227949
"FNDC3B",2005.9994558264,1628.59111707403,1922.75721240979,1016.74838339604,1524.4755572891,1630.07886680496,1517.46376305899,1405.86531609881,1543.21452591534,1053.68657792078
"FNDC4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNDC5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNIP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNIP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNTB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOCAD",1330.6984954372,1287.9484922812,2042.67580258944,1232.19956296757,1505.87107370591,1278.19102702904,1090.94654592386,1116.63045797252,1256.82650274579,1497.26014873408
"FOS",9332.73986821913,23396.4456917495,10004.4202234537,4205.46381066005,10746.4400255024,7265.23483065609,14006.0299314911,20033.333605795,15941.8214883795,8399.04131665597
"FOSB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOSL2",13016.2881111063,11104.4445338382,6680.94290155205,7244.70884818407,7636.83010205224,6604.19651395547,5004.35612218842,9099.07298298138,7778.65387994977,10512.602259939
"FOXC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOXJ2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOXJ3",3003.75794439059,3314.46810882848,2902.80372559293,3006.22354516363,4608.47674954027,4488.81088855734,3318.23867808915,3209.65970836732,4347.59531704684,2563.52366657094
"FOXK1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOXK2",1949.95849618079,1853.85359115232,2514.44660191348,2493.12213083426,2321.84163695622,2708.43860493884,1631.48185302699,1835.37409998909,1596.7486962373,2081.32818297533
"FOXM1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOXN2",513.176255470013,632.16733089906,750.50303086972,867.20686589591,716.026767003557,521.933443513566,1162.47366695513,523.655403684407,513.133766822276,352.974630591683
"FOXN3",4269.47038590615,4273.60632088347,3785.46450116266,3403.02038347223,3370.60904854453,3418.40765050944,8576.67528213455,4198.54057772758,4072.5917306238,2589.62197881555
"FOXO1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOXO3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOXO3B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOXO4",2731.23416849704,2847.70713059463,1896.49394578649,2361.05254799647,2073.59849414259,2279.88356686352,3881.58520424653,2916.3663629721,3751.34667317148,2382.11960598674
"FOXP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOXP4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOXRED1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOXRED2",574.952714791668,549.260779241128,609.75223614784,507.732302770527,930.11315624428,550.171243265012,507.30261917097,519.893943326195,551.683233716383,611.134063009681
"FPGS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FPGT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FPR1",487.968244966533,448.441185966741,377.426540187868,626.652277847546,554.2477571136,1449.86624207004,149.818868268839,330.615477183151,330.724089247738,346.320348293806
"FRA10AC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FRAT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FRAT2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FRG1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FRMD3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FRMD4A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FRMD4B",677.439949667375,1132.37017689505,837.432286167335,786.176054543413,968.222389408167,685.907473603993,710.147273701746,877.52403644859,905.950414975426,583.965728085074
"FRMD6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FRMD8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FRS2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FRS3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FRY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FRYL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSCN1",2689.47709675629,3457.91596041195,2029.06531860507,1285.74990566489,1863.71467310184,2840.76997417015,1849.78141197115,2195.00265215862,2392.14106723414,1739.91563460832
"FSD1L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSD2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSTL1",11360.1690210531,14500.6346896967,11717.303847365,5884.16048103703,8730.93353534591,10812.555262482,11207.3183208795,9780.35299081694,12452.1091006371,7197.89165802631
"FSTL3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FTH1",61939.8036125747,59692.9438520211,79134.3877732941,81194.7427095937,77829.4284961846,76879.6966198289,68045.3071096122,61223.3648982822,69373.1218425571,72283.0549199694
"FTL",206989.276438087,175633.296335144,283676.239063356,322168.745073536,274369.540155164,301779.420556686,277950.558604947,214991.028091254,228660.746447009,237847.251360198
"FTO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FTSJ1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FTSJ3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FUBP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FUBP3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FUCA1",671.74236686078,896.415316700794,1196.05813428742,1132.63038481902,1135.73160552882,1038.30499710117,954.54909791582,1174.93731442925,1234.07290224987,1020.59036945621
"FUCA2",980.148088162549,777.647651882771,877.347305269654,858.106643168489,1055.18026341777,1051.23372120444,776.351617934004,752.216779298623,683.343244094597,849.400650607257
"FUNDC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FUNDC2",2293.42926122143,2734.00441356986,2651.07884788775,2938.43587735333,2387.69842634479,3501.47318877829,3165.0529520177,2740.45559872882,2055.20467223447,3204.22537840939
"FUOM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FURIN",7811.96403736909,5975.74115026057,6226.99099160207,5956.37766966084,3838.59200978283,6603.85051870755,9726.5784774811,6564.63638267295,9121.85996457973,5460.80743925368
"FUS",11660.3809087771,10347.616437301,7836.29105962135,7650.04001343067,9322.39970889034,8458.54369757638,6217.6567760067,8328.57164587014,12998.3709780687,12953.5654812731
"FUT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FUT11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FUT4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FUT8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FUZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FXN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FXR1",2896.74393793669,3726.44678533718,4178.15794188939,4724.29053907637,3620.54926473013,3684.3453551064,4477.41844132875,3126.40300489778,3222.4896048551,2569.90694528146
"FXR2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FXYD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FXYD5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FXYD6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FYCO1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FYN",2958.01940053274,2957.61525251611,2394.72087793467,2520.29968734925,2692.8951604823,2993.50612448109,4224.022157496,3138.92246769954,2350.24282915075,2347.87971957316
"FYTTD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FZD1",853.27748559206,1327.73107186346,784.836538789074,483.854010348286,649.79687527922,622.276070298904,519.713894460121,1137.53112906219,861.302529136679,707.908211385547
"FZD3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FZD5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FZR1",3279.21238084693,3154.56802063742,2746.25707246613,3393.37065468947,3249.16972532468,3673.94466744504,2899.95042220994,3451.84030623836,3315.80091506214,3672.12270231693
"G0S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G2E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G3BP1",4471.77439152905,4768.57252160737,5018.70387027715,6103.34246620736,3729.23177710734,3422.5052986039,3371.78001291825,3821.57585018454,4422.9804441075,4923.95525778107
"G3BP2",4578.12061458599,4071.44733335174,3930.30181630587,6305.42213756599,5337.32224011603,2786.42795156372,3762.72725902367,4083.2356092367,4023.56753752943,3498.77286950948
"G6PC3",1312.26834411378,1578.59027534357,2235.09668545454,1241.08271458794,1107.7810234986,1369.37931181756,1548.03182902467,1537.31304997009,1525.74607773034,2155.34212094466
"G6PD",3386.60037326671,1824.88203402753,3443.7385681829,2334.96033494203,4879.81264989227,2686.84591609543,2882.99919737009,2124.67320838715,1654.57639397539,2475.65112299466
"GAA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAB1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAB2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAB3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GABARAP",17791.1471838332,21259.4462258174,20388.4915676945,20711.9045249377,22292.2158580788,26933.5517492055,26333.2243135298,22701.1648419298,23793.7646066174,27574.1150431211
"GABARAPL1",7626.26387845031,8683.88530525251,9327.45649692767,5797.70653840601,8159.62512566143,7499.84633256618,16551.866577271,8881.87697939166,6281.06036875929,8484.92640108166
"GABARAPL2",5069.40036914371,5302.01289633526,6965.05320490844,5050.24544127051,5391.14281711476,6594.87063957432,7154.70992181229,6331.12725068746,5542.67999016222,5360.63981449132
"GABPA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GABPB1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GABPB2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GADD45A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GADD45B",8567.75112720886,9664.18332756579,5861.21652274,7283.57873493269,7679.56047227333,7175.62889668413,4422.39159050377,7250.26255201132,6861.14800153475,6925.51018306395
"GADD45G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GADD45GIP1",2030.70276920342,2425.12039038466,2235.61228388484,2640.351667748,2364.72746503954,2746.51191287396,2371.61282603837,2495.01104809885,1946.08863395095,2354.50535499129
"GAK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAL3ST4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GALC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GALE",721.616454573624,392.83252443576,667.294054607646,927.471545764528,693.028106697592,682.454914089207,334.509251904401,373.658595227675,768.992714396198,732.997258560782
"GALK1",814.220693634007,742.763557417883,987.474167421649,1035.78576204384,559.503081077737,1237.67412234216,601.369222394705,620.912765997416,512.19528690289,639.757690442071
"GALK2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GALM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GALNS",860.690634438699,669.962934807214,944.22096518867,883.20276464797,739.415479333431,939.078970845264,787.463115759939,786.092964358939,750.519147430685,768.199080834735
"GALNT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GALNT10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GALNT11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GALNT12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GALNT15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GALNT18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GALNT2",4331.8337807248,2236.41752809182,1867.23564723615,2061.95558541015,2211.10876663362,2758.86715912684,2448.90511411364,2116.93421105559,2781.5127011489,2074.76142615389
"GALNT3",175.956466457349,196.265278639679,244.808458081985,401.564247114603,263.315827999261,120.926696066427,105.850731510198,197.109768727554,93.0548709203086,115.293405078285
"GALNT6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GALNT7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GALT",1282.94025904991,1913.97811645857,1925.42866084706,1714.84043973055,1233.2468028667,2001.23652275563,1790.33416950358,1661.47769019144,1235.90307995878,1268.02616488555
"GAMT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GANAB",14125.5927822029,15983.0140068495,15461.0549094994,13028.130049183,15503.1507994765,14225.2776626628,11114.8606210077,13853.3429334457,15302.6207487576,15113.3926218362
"GAPDH",186008.24976558,158924.62212337,211445.37794783,218905.853155931,181419.351288469,207884.178140295,130164.668746459,130997.111236337,148462.937292475,205540.721495486
"GAPVD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAR1",253.086651757027,298.682724350047,228.285016910131,240.831931705615,299.258985083695,300.47828449292,190.672576149146,222.970775726995,205.914666868067,315.157279091759
"GARNL3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GART",1403.49070798765,1650.8525849684,1456.0431744711,1504.90499052592,1297.26566557528,1183.26575005506,1506.11595966173,1240.53596407191,1287.68713000863,1250.6916787708
"GAS2L1",1438.18424229467,1408.61039223075,994.569476066799,2031.95693716751,1366.56343915853,1462.07499648782,1604.55687549827,1410.56633051973,2710.53256391434,1115.37545647353
"GAS2L3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAS6",4993.47854747964,5211.66627397562,5235.14572519718,2928.31601484931,3267.73933077827,5666.64980363428,5471.33172430808,6912.29906801706,8477.60222354986,4656.50870090586
"GAS7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GAS8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GATA2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GATAD1",1258.08123468982,1260.67289566625,1376.67982177267,1038.33260123941,1088.82582710126,1056.20853266892,1627.55336254584,1760.50667485419,1748.15920403379,1741.91117669566
"GATAD2A",2817.94769727051,2529.94024878361,3189.69250284191,2969.46123224851,3224.72941476251,2927.96936089454,2537.77860508262,2643.01439147156,2791.13370313448,2564.37408280955
"GATC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GATM",1928.58479821727,2994.22515142094,3808.39370879651,1841.92368236863,4339.23679952687,2367.25731349014,2623.47952159073,3751.69539375377,4134.95513395301,4610.936278078
"GBA2",5590.45565306401,6862.3135930848,6837.07908116781,4969.2960301875,4409.8569699847,4674.61197408967,5649.14584572965,6433.38441398934,7174.51818081477,6271.05522633504
"GBAP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBE1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBF1",6286.76784914071,5257.64353135434,4961.50374078328,3223.44151433955,5064.73321410734,3492.31982353361,4512.34525283738,5184.02741101833,5887.63973536026,5413.83257274304
"GBGT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBP1",1189.07044054498,1275.00297589698,1028.79474254885,1222.41666912265,792.939138364125,1214.87517091387,521.029618548918,556.717352470958,683.35886786349,453.976354476838
"GBP2",2852.98683949891,2827.4120274495,2040.46221714789,2443.05986422853,2413.74386020331,2351.43684806071,2235.4770771016,1662.63541664895,2194.16268336777,2046.08913784355
"GBP3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GBP4",816.271509088153,448.279630443799,914.39531319097,952.680817008512,718.695125438146,786.926880831766,799.881581097629,501.001964901311,683.0527311926,437.248789529289
"GCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GCAT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GCC1",870.020935623647,897.109586708098,1110.71144501367,901.050401400351,941.447566738932,772.604554662053,780.052011349063,883.902415067671,871.232405918538,1072.59579519143
"GCC2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GCDH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GCFC2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GCH1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GCHFR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GCLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GCLM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GCNT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GCNT2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GCSH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GDAP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GDAP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GDE1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GDF11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GDF15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GDI1",24087.292618441,18197.3406240475,17711.207702449,16426.7229645599,20896.7105810173,20022.5027753019,16435.736275289,19532.2603041049,21760.6705576575,17823.6029149855
"GDI2",6533.53220746879,6105.13226812431,5554.92404692513,6169.26399914648,5978.0359593944,5440.12780167084,6048.86590392822,5507.47491817572,6253.25823118256,5030.16290418318
"GDPD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GDPD3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GDPD5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GDPGP1",61.1553778985128,56.1173445703433,61.1294569848404,61.1041468471451,61.2996293565278,59.0596424895247,54.8591207361016,59.8548180828599,63.4635501570263,62.0990294429645
"GEMIN2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GEMIN4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GEMIN5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GEMIN6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GEMIN7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GEMIN8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GEN1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GET4",51.8740146341131,55.4613268253592,67.3040145382571,63.8142097151604,55.0155552914159,72.8077605386011,57.4241684322751,58.5552308778438,62.1270516075347,67.6172023029659
"GFER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GFM1",1309.433537846,1428.51929695049,2104.4413821586,1950.27098557081,1659.79275935224,1230.69583033852,1727.39744483295,1430.25425236987,2405.72498827196,1537.67064925387
"GFM2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GFOD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GFOD2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GFPT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GFPT2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GGA1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GGA2",4992.29818272232,6733.20850676611,4843.48563435097,4374.29357863986,6372.0182626926,5654.0742938759,4258.56686066888,6442.34621116898,6548.15336175046,7775.53489587949
"GGA3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GGACT",64.3940934298003,62.936675431201,74.6308320521782,67.0962174229292,62.4435041065941,65.7237523976899,72.2705512088422,61.7323680335876,59.2664597843433,70.5432653865461
"GGCT",716.515511193906,586.78836409744,637.908329129486,816.091438987523,928.502629388593,564.120965250863,524.314149816354,591.976065203614,655.614687358276,678.323249615112
"GGCX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GGH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GGN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GGPS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GGT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GGT5",1189.14710190598,1153.3302553434,827.186402150081,472.975450314282,1069.38510626385,1192.13121506776,730.49986586207,1782.35704782466,1093.81120083798,1023.2082703109
"GGT7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GHDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GHITM",6958.08482318566,7908.66643938058,8577.64396693768,10409.2458520182,8828.16914966044,6410.13567120428,12039.369825249,8064.12700396873,8788.2368899988,9719.68291801732
"GID4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GID8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIGYF1",5292.8173582101,6426.02380943256,4421.48023973885,3223.8346720025,4881.54552404151,4899.38703050074,5203.65789143252,6002.059505815,7385.21243541802,5770.86442596054
"GIGYF2",2476.84537201816,2882.13999349617,2339.49555286425,2435.25660894444,2429.4100225978,1858.53571534868,2516.65508126242,2751.57391518222,3170.5359053891,2601.58159052689
"GIMAP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIMAP4",636.828593267874,562.674780842431,749.052252394913,854.0134546583,798.128135899917,985.572128374217,1087.51748389744,763.759715616147,648.500893251828,439.47852911785
"GIMAP5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIMAP6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIMAP8",501.031057760296,537.372815090485,538.684501473604,532.625468811342,554.670541691593,538.723297303683,972.027783008816,653.848410679048,524.717967030236,386.262044267876
"GIN1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GINM1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GINS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GINS2",74.5555402996699,62.5046463694865,84.6810421922453,108.458849668879,103.339780450342,77.2441488045752,35.2249617300496,55.5014247977062,42.5811460055292,72.0245448597962
"GINS3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GINS4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIPC1",3885.82514456504,2882.99382320955,3561.90589219507,3654.67417984298,3985.20219850431,3822.34426874072,2818.61819309662,2916.628714911,2842.26490361391,3622.34339190744
"GIPC3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIPR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIT2",3870.78240695773,3431.75044742485,4506.41166455234,3398.3697538841,3667.09116867874,3339.47285703292,3577.5140524075,3643.44965364027,4114.00179621873,3468.30434492745
"GJA1",2090.6780239956,2398.71665680441,2271.37656348135,1101.37497716491,1590.81838105794,1984.00291990935,2488.95442027681,1966.18237918682,3939.90788608291,7375.9134342917
"GJA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GJC1",220.797072839024,181.922384074854,213.735972194921,206.954992241675,256.101294717885,177.614521981056,338.713409742699,164.643698144004,223.961702579088,177.969480024483
"GJC2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GK5",676.025215328157,759.328703740963,779.172193908766,860.007823319871,856.019806076119,734.894198170075,711.350312994086,747.400850920038,917.99839394668,726.164933323914
"GKAP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
